f0(capture histogram: move <= 60, captured)	f0(capture histogram: move <= 60, lost)	f0(capture histogram: move <= 60, difference)	f0(capture histogram: 60 < move <= 240, captured)	f0(capture histogram: 60 < move <= 240, lost)	f0(capture histogram: 60 < move <= 240, difference)	f0(capture histogram: move > 240, captured)	f0(capture histogram: move > 240, lost)	f0(capture histogram: move > 240, difference)	player strength	OSL name	OSL size	Image name
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string	continuous	string
									class	meta	meta	meta
0.833333333333	0.25	0.583333333333	5.58333333333	7.41666666667	-1.83333333333	3.58333333333	2.25	1.33333333333	-5.0	kgs_wide 10 <= X <= 100, player softy (6d), subsampled to max 50	12.0	strength: 6d
0.694444444444	1.0	-0.305555555556	4.58333333333	4.22222222222	0.361111111111	0.805555555556	0.666666666667	0.138888888889	-5.0	kgs_wide 10 <= X <= 100, player forgotten (6d)	36.0	strength: 6d
0.68	0.8	-0.12	5.4	6.12	-0.72	2.04	1.64	0.4	-5.0	kgs_wide 10 <= X <= 100, player sjun (6d)	25.0	strength: 6d
0.695652173913	0.782608695652	-0.0869565217391	7.65217391304	6.47826086957	1.17391304348	2.21739130435	2.52173913043	-0.304347826087	-5.0	kgs_wide 10 <= X <= 100, player AndrewTao (6d)	23.0	strength: 6d
0.615384615385	0.384615384615	0.230769230769	2.92307692308	4.92307692308	-2.0	0.0	0.0	0.0	-5.0	kgs_wide 10 <= X <= 100, player ben000 (6d)	13.0	strength: 6d
0.5	0.642857142857	-0.142857142857	5.92857142857	5.78571428571	0.142857142857	2.57142857143	2.5	0.0714285714286	-5.0	kgs_wide 10 <= X <= 100, player j4 (6d)	14.0	strength: 6d
0.6	0.711111111111	-0.111111111111	6.17777777778	5.66666666667	0.511111111111	1.2	1.93333333333	-0.733333333333	-5.0	kgs_wide 10 <= X <= 100, player boatlord (6d), subsampled to max 50	45.0	strength: 6d
1.09090909091	0.545454545455	0.545454545455	6.68181818182	6.31818181818	0.363636363636	0.727272727273	0.545454545455	0.181818181818	-5.0	kgs_wide 10 <= X <= 100, player JKC (6d)	22.0	strength: 6d
0.85	0.7	0.15	7.45	5.675	1.775	3.55	2.775	0.775	-5.0	kgs_wide 10 <= X <= 100, player foxy (6d)	40.0	strength: 6d
0.916666666667	1.0	-0.0833333333333	6.58333333333	8.91666666667	-2.33333333333	5.41666666667	4.75	0.666666666667	-5.0	kgs_wide 10 <= X <= 100, player roln111 (6d)	12.0	strength: 6d
0.32	0.44	-0.12	8.96	7.76	1.2	6.28	5.76	0.52	-5.0	kgs_wide 10 <= X <= 100, player ErgoProxy (6d)	25.0	strength: 6d
0.6	0.866666666667	-0.266666666667	6.26666666667	6.73333333333	-0.466666666667	1.2	1.8	-0.6	-5.0	kgs_wide 10 <= X <= 100, player killerGo (6d)	15.0	strength: 6d
0.470588235294	0.294117647059	0.176470588235	5.76470588235	6.47058823529	-0.705882352941	1.97058823529	1.61764705882	0.352941176471	-5.0	kgs_wide 10 <= X <= 100, player koram (6d), subsampled to max 50	34.0	strength: 6d
0.833333333333	0.595238095238	0.238095238095	6.54761904762	6.04761904762	0.5	2.11904761905	2.7619047619	-0.642857142857	-5.0	kgs_wide 10 <= X <= 100, player Neufx9 (6d)	42.0	strength: 6d
0.642857142857	0.642857142857	0.0	5.71428571429	9.28571428571	-3.57142857143	1.14285714286	0.928571428571	0.214285714286	-5.0	kgs_wide 10 <= X <= 100, player Cornel (6d)	14.0	strength: 6d
0.6875	1.5	-0.8125	4.1875	4.8125	-0.625	2.125	1.8125	0.3125	-5.0	kgs_wide 10 <= X <= 100, player almost (6d)	16.0	strength: 6d
0.428571428571	0.357142857143	0.0714285714286	4.92857142857	4.14285714286	0.785714285714	3.57142857143	2.85714285714	0.714285714286	-5.0	kgs_wide 10 <= X <= 100, player lwhite (6d)	14.0	strength: 6d
0.581395348837	0.441860465116	0.139534883721	6.53488372093	5.67441860465	0.860465116279	1.53488372093	1.25581395349	0.279069767442	-5.0	kgs_wide 10 <= X <= 100, player Galle (6d)	43.0	strength: 6d
0.47619047619	0.52380952381	-0.047619047619	5.80952380952	7.04761904762	-1.2380952381	2.38095238095	4.0	-1.61904761905	-5.0	kgs_wide 10 <= X <= 100, player loveHER (6d), subsampled to max 50	21.0	strength: 6d
0.52380952381	0.380952380952	0.142857142857	5.02380952381	4.02380952381	1.0	2.16666666667	2.04761904762	0.119047619048	-5.0	kgs_wide 10 <= X <= 100, player turc (6d)	42.0	strength: 6d
0.566666666667	0.366666666667	0.2	5.8	7.76666666667	-1.96666666667	3.9	2.96666666667	0.933333333333	-5.0	kgs_wide 10 <= X <= 100, player itameshi (6d)	30.0	strength: 6d
0.604166666667	0.854166666667	-0.25	6.625	6.54166666667	0.0833333333333	2.875	4.1875	-1.3125	-5.0	kgs_wide 10 <= X <= 100, player Dcugel (6d), subsampled to max 50	48.0	strength: 6d
0.575757575758	0.69696969697	-0.121212121212	8.57575757576	9.66666666667	-1.09090909091	3.45454545455	2.81818181818	0.636363636364	-5.0	kgs_wide 10 <= X <= 100, player Lukan (6d), subsampled to max 50	33.0	strength: 6d
